,Country,Code,Date,Cases
2606,Philippines,PHL,2023-03-07,866
2607,Philippines,PHL,2023-03-08,872
2608,Philippines,PHL,2023-03-09,886
2609,Philippines,PHL,2023-03-10,882
2610,Philippines,PHL,2023-03-11,882
2611,Philippines,PHL,2023-03-12,890
2612,Philippines,PHL,2023-03-13,903
2613,Philippines,PHL,2023-03-14,931
2614,Philippines,PHL,2023-03-15,955
2615,Philippines,PHL,2023-03-16,929
2616,Philippines,PHL,2023-03-17,1028
2617,Philippines,PHL,2023-03-18,1028
2618,Philippines,PHL,2023-03-19,1061
2619,Philippines,PHL,2023-03-20,1088
2620,Philippines,PHL,2023-03-21,1020
2621,Philippines,PHL,2023-03-22,1101
2622,Philippines,PHL,2023-03-23,1145
2623,Philippines,PHL,2023-03-24,1021
2624,Philippines,PHL,2023-03-25,1021
2625,Philippines,PHL,2023-03-26,1163
2626,Philippines,PHL,2023-03-27,1199
2627,Philippines,PHL,2023-03-28,1350
2628,Philippines,PHL,2023-03-29,1323
2629,Philippines,PHL,2023-03-30,1356
2630,Philippines,PHL,2023-03-31,1456
2631,Philippines,PHL,2023-04-01,1456
2632,Philippines,PHL,2023-04-02,1541
2633,Philippines,PHL,2023-04-03,2019
2634,Philippines,PHL,2023-04-04,1804
2635,Philippines,PHL,2023-04-05,1870
2636,Philippines,PHL,2023-04-06,1698
2637,Philippines,PHL,2023-04-07,1461
2638,Philippines,PHL,2023-04-08,1461
2639,Philippines,PHL,2023-04-09,1988
2640,Philippines,PHL,2023-04-10,1462
2641,Philippines,PHL,2023-04-11,1627
2642,Philippines,PHL,2023-04-12,1600
2643,Philippines,PHL,2023-04-13,1823
2644,Philippines,PHL,2023-04-14,2208
2645,Philippines,PHL,2023-04-15,2208
2646,Philippines,PHL,2023-04-16,2025
2647,Philippines,PHL,2023-04-17,2292
2648,Philippines,PHL,2023-04-18,2505
2649,Philippines,PHL,2023-04-19,2581
2650,Philippines,PHL,2023-04-20,2715
2651,Philippines,PHL,2023-04-21,2795
2652,Philippines,PHL,2023-04-22,3338
2653,Philippines,PHL,2023-04-23,2438
2654,Philippines,PHL,2023-04-24,3010
2655,Philippines,PHL,2023-04-25,3061
2656,Philippines,PHL,2023-04-26,3110
2657,Philippines,PHL,2023-04-27,3259
2658,Philippines,PHL,2023-04-28,3575
2659,Philippines,PHL,2023-04-29,3032
2660,Philippines,PHL,2023-04-30,3890
2661,Philippines,PHL,2023-05-01,3193
2662,Philippines,PHL,2023-05-02,5231
2663,Philippines,PHL,2023-05-03,5759
2664,Philippines,PHL,2023-05-04,6120
2665,Philippines,PHL,2023-05-05,6529
2666,Philippines,PHL,2023-05-06,6529
2667,Philippines,PHL,2023-05-07,9014
2668,Philippines,PHL,2023-05-08,10630
2669,Philippines,PHL,2023-05-09,9708
2670,Philippines,PHL,2023-05-10,10030
2671,Philippines,PHL,2023-05-11,10639
2672,Philippines,PHL,2023-05-12,11389
2673,Philippines,PHL,2023-05-13,11389
2674,Philippines,PHL,2023-05-14,12225
2675,Philippines,PHL,2023-05-15,12414
2676,Philippines,PHL,2023-05-16,12592
2677,Philippines,PHL,2023-05-17,12515
2678,Philippines,PHL,2023-05-18,12542
2679,Philippines,PHL,2023-05-19,12616
2680,Philippines,PHL,2023-05-20,12616
2681,Philippines,PHL,2023-05-21,12623
2682,Philippines,PHL,2023-05-22,12426
2683,Philippines,PHL,2023-05-23,12340
2684,Philippines,PHL,2023-05-24,12254
2685,Philippines,PHL,2023-05-25,12274
2686,Philippines,PHL,2023-05-26,12114
2687,Philippines,PHL,2023-05-27,12114
2688,Philippines,PHL,2023-05-28,11724
2689,Philippines,PHL,2023-05-29,11667
2690,Philippines,PHL,2023-05-30,11415
2691,Philippines,PHL,2023-05-31,11268
2692,Philippines,PHL,2023-06-01,11024
2693,Philippines,PHL,2023-06-02,9170
2694,Philippines,PHL,2023-06-03,12148
2695,Philippines,PHL,2023-06-04,9689
2696,Philippines,PHL,2023-06-05,9106
2697,Philippines,PHL,2023-06-06,8825
2698,Philippines,PHL,2023-06-07,8646
2699,Philippines,PHL,2023-06-08,8265
2700,Philippines,PHL,2023-06-09,9396
2701,Philippines,PHL,2023-06-10,7520
2702,Philippines,PHL,2023-06-11,7061
2703,Philippines,PHL,2023-06-12,6630
2704,Philippines,PHL,2023-06-13,6253
2705,Philippines,PHL,2023-06-14,5995
2706,Philippines,PHL,2023-06-15,5565
2707,Philippines,PHL,2023-06-16,4962
2708,Philippines,PHL,2023-06-17,4672
2709,Philippines,PHL,2023-06-18,4394
2710,Philippines,PHL,2023-06-19,4279
2711,Philippines,PHL,2023-06-20,4057
2712,Philippines,PHL,2023-06-21,3978
2713,Philippines,PHL,2023-06-22,4007
2714,Philippines,PHL,2023-06-23,4063
2715,Philippines,PHL,2023-06-24,3783
2716,Philippines,PHL,2023-06-25,3647
2717,Philippines,PHL,2023-06-26,3442
2718,Philippines,PHL,2023-06-27,3360
2719,Philippines,PHL,2023-06-28,3318
2720,Philippines,PHL,2023-06-29,3206
2721,Philippines,PHL,2023-06-30,3125
2722,Philippines,PHL,2023-07-01,2990
2723,Philippines,PHL,2023-07-02,2845
2724,Philippines,PHL,2023-07-03,2747
2725,Philippines,PHL,2023-07-04,2324
2726,Philippines,PHL,2023-07-05,2027
2727,Philippines,PHL,2023-07-06,1642
2728,Philippines,PHL,2023-07-07,1139
2729,Philippines,PHL,2023-07-08,742
2730,Philippines,PHL,2023-07-09,423
2731,Philippines,PHL,2023-07-10,2510
2732,Philippines,PHL,2023-07-11,2510
2733,Philippines,PHL,2023-07-12,2510
2734,Philippines,PHL,2023-07-13,2510
2735,Philippines,PHL,2023-07-14,2510
2736,Philippines,PHL,2023-07-15,2510
2737,Philippines,PHL,2023-07-16,2510
2738,Philippines,PHL,2023-07-17,1938
2739,Philippines,PHL,2023-07-18,1938
2740,Philippines,PHL,2023-07-19,1938
2741,Philippines,PHL,2023-07-20,1938
2742,Philippines,PHL,2023-07-21,1938
2743,Philippines,PHL,2023-07-22,1938
2744,Philippines,PHL,2023-07-23,1938
2745,Philippines,PHL,2023-07-24,1671
2746,Philippines,PHL,2023-07-25,1671
2747,Philippines,PHL,2023-07-26,1671
2748,Philippines,PHL,2023-07-27,1671
2749,Philippines,PHL,2023-07-28,1671
2750,Philippines,PHL,2023-07-29,1671
2751,Philippines,PHL,2023-07-30,1671
2752,Philippines,PHL,2023-07-31,1302
2753,Philippines,PHL,2023-08-01,1302
2754,Philippines,PHL,2023-08-02,1302
2755,Philippines,PHL,2023-08-03,1302
2756,Philippines,PHL,2023-08-04,1302
2757,Philippines,PHL,2023-08-05,1302
2758,Philippines,PHL,2023-08-06,1859
2759,Philippines,PHL,2023-08-07,711
2760,Philippines,PHL,2023-08-08,711
2761,Philippines,PHL,2023-08-09,711
2762,Philippines,PHL,2023-08-10,711
2763,Philippines,PHL,2023-08-11,711
2764,Philippines,PHL,2023-08-12,711
2765,Philippines,PHL,2023-08-13,154
2766,Philippines,PHL,2023-08-15,0
2767,Philippines,PHL,2023-08-16,0
2768,Philippines,PHL,2023-08-17,0
2769,Philippines,PHL,2023-08-18,0
2770,Philippines,PHL,2023-08-19,0
2771,Philippines,PHL,2023-08-20,0
2772,Philippines,PHL,2023-08-21,342
2773,Philippines,PHL,2023-08-22,342
2774,Philippines,PHL,2023-08-23,342
2775,Philippines,PHL,2023-08-24,342
2776,Philippines,PHL,2023-08-25,342
2777,Philippines,PHL,2023-08-26,342
2778,Philippines,PHL,2023-08-27,342
2779,Philippines,PHL,2023-08-28,623
2780,Philippines,PHL,2023-08-29,623
2781,Philippines,PHL,2023-08-30,623
2782,Philippines,PHL,2023-08-31,623
2783,Philippines,PHL,2023-09-01,623
2784,Philippines,PHL,2023-09-02,623
2785,Philippines,PHL,2023-09-03,1311
2786,Philippines,PHL,2023-09-04,826
2787,Philippines,PHL,2023-09-05,826
2788,Philippines,PHL,2023-09-06,826
2789,Philippines,PHL,2023-09-07,826
2790,Philippines,PHL,2023-09-08,826
2791,Philippines,PHL,2023-09-09,826
2792,Philippines,PHL,2023-09-10,138
2793,Philippines,PHL,2023-09-11,988
2794,Philippines,PHL,2023-09-12,988
2795,Philippines,PHL,2023-09-13,988
2796,Philippines,PHL,2023-09-14,988
2797,Philippines,PHL,2023-09-15,988
2798,Philippines,PHL,2023-09-16,988
2799,Philippines,PHL,2023-09-17,988
2800,Philippines,PHL,2023-09-18,962
2801,Philippines,PHL,2023-09-19,962
2802,Philippines,PHL,2023-09-20,962
2803,Philippines,PHL,2023-09-21,962
2804,Philippines,PHL,2023-09-22,962
2805,Philippines,PHL,2023-09-23,962
2806,Philippines,PHL,2023-09-24,962
2807,Philippines,PHL,2023-09-25,1141
2808,Philippines,PHL,2023-09-26,1141
2809,Philippines,PHL,2023-09-27,1141
2810,Philippines,PHL,2023-09-28,1141
2811,Philippines,PHL,2023-09-29,1141
2812,Philippines,PHL,2023-09-30,1141
2813,Philippines,PHL,2023-10-01,1141
2814,Philippines,PHL,2023-10-02,1246
2815,Philippines,PHL,2023-10-03,1246
2816,Philippines,PHL,2023-10-04,1246
2817,Philippines,PHL,2023-10-05,1246
2818,Philippines,PHL,2023-10-06,1246
2819,Philippines,PHL,2023-10-07,1246
2820,Philippines,PHL,2023-10-08,1246
2821,Philippines,PHL,2023-10-09,1034
2822,Philippines,PHL,2023-10-10,1034
2823,Philippines,PHL,2023-10-11,1034
2824,Philippines,PHL,2023-10-12,1034
2825,Philippines,PHL,2023-10-13,1034
2826,Philippines,PHL,2023-10-14,1034
2827,Philippines,PHL,2023-10-15,1034
2828,Philippines,PHL,2023-10-16,1469
2829,Philippines,PHL,2023-10-17,1469
2830,Philippines,PHL,2023-10-18,1469
2831,Philippines,PHL,2023-10-19,1469
2832,Philippines,PHL,2023-10-20,1469
2833,Philippines,PHL,2023-10-21,1469
2834,Philippines,PHL,2023-10-22,1469
2835,Philippines,PHL,2023-10-23,1198
2836,Philippines,PHL,2023-10-24,1198
2837,Philippines,PHL,2023-10-25,1198
2838,Philippines,PHL,2023-10-26,1198
2839,Philippines,PHL,2023-10-27,1198
2840,Philippines,PHL,2023-10-28,1198
2841,Philippines,PHL,2023-10-29,1198
2842,Philippines,PHL,2023-10-30,1097
2843,Philippines,PHL,2023-10-31,1097
2844,Philippines,PHL,2023-11-01,1097
2845,Philippines,PHL,2023-11-02,1097
2846,Philippines,PHL,2023-11-03,1097
2847,Philippines,PHL,2023-11-04,1097
2848,Philippines,PHL,2023-11-05,1097
2849,Philippines,PHL,2023-11-06,933
2850,Philippines,PHL,2023-11-07,933
2851,Philippines,PHL,2023-11-08,933
2852,Philippines,PHL,2023-11-09,933
2853,Philippines,PHL,2023-11-10,933
2854,Philippines,PHL,2023-11-11,933
2855,Philippines,PHL,2023-11-12,933
2856,Philippines,PHL,2023-11-13,914
2857,Philippines,PHL,2023-11-14,914
2858,Philippines,PHL,2023-11-15,914
2859,Philippines,PHL,2023-11-16,914
2860,Philippines,PHL,2023-11-17,914
2861,Philippines,PHL,2023-11-18,914
2862,Philippines,PHL,2023-11-19,914
2863,Philippines,PHL,2023-11-20,1333
2864,Philippines,PHL,2023-11-21,1333
2865,Philippines,PHL,2023-11-22,1333
2866,Philippines,PHL,2023-11-23,1333
2867,Philippines,PHL,2023-11-24,1333
2868,Philippines,PHL,2023-11-25,1333
2869,Philippines,PHL,2023-11-26,1333
2870,Philippines,PHL,2023-11-27,1262
2871,Philippines,PHL,2023-11-28,1262
2872,Philippines,PHL,2023-11-29,1262
2873,Philippines,PHL,2023-11-30,1262
2874,Philippines,PHL,2023-12-01,1262
2875,Philippines,PHL,2023-12-02,1262
2876,Philippines,PHL,2023-12-03,1262
2877,Philippines,PHL,2023-12-04,1163
2878,Philippines,PHL,2023-12-05,1163
2879,Philippines,PHL,2023-12-06,1163
2880,Philippines,PHL,2023-12-07,1163
2881,Philippines,PHL,2023-12-08,1163
2882,Philippines,PHL,2023-12-09,1163
2883,Philippines,PHL,2023-12-10,1163
2884,Philippines,PHL,2023-12-11,1377
2885,Philippines,PHL,2023-12-12,1377
2886,Philippines,PHL,2023-12-13,1377
2887,Philippines,PHL,2023-12-14,1377
2888,Philippines,PHL,2023-12-15,1377
2889,Philippines,PHL,2023-12-16,1377
2890,Philippines,PHL,2023-12-17,1377
2891,Philippines,PHL,2023-12-18,2501
2892,Philippines,PHL,2023-12-19,2501
2893,Philippines,PHL,2023-12-20,2501
2894,Philippines,PHL,2023-12-21,2501
2895,Philippines,PHL,2023-12-22,2501
2896,Philippines,PHL,2023-12-23,2501
2897,Philippines,PHL,2023-12-24,2501
2898,Philippines,PHL,2023-12-25,3239
2899,Philippines,PHL,2023-12-26,3239
2900,Philippines,PHL,2023-12-27,3239
2901,Philippines,PHL,2023-12-28,3239
2902,Philippines,PHL,2023-12-29,3239
2903,Philippines,PHL,2023-12-30,3239
2904,Philippines,PHL,2023-12-31,3239
